ProvState,Country,Lat,Long,Date,Deaths_Total,Deaths_Daily,Confirmed_Total,Confirmed_Daily
NA,Italy,43,12,2020-03-02,52,18,2036,342
NA,Italy,43,12,2020-03-03,79,27,2502,466
NA,Italy,43,12,2020-03-04,107,28,3089,587
NA,Italy,43,12,2020-03-05,148,41,3858,769
NA,Italy,43,12,2020-03-06,197,49,4636,778
NA,Italy,43,12,2020-03-07,233,36,5883,1247
NA,Italy,43,12,2020-03-08,366,133,7375,1492
NA,Italy,43,12,2020-03-09,463,97,9172,1797
NA,Italy,43,12,2020-03-10,631,168,10149,977
NA,Italy,43,12,2020-03-11,827,196,12462,2313
NA,Italy,43,12,2020-03-12,827,0,12462,0
NA,Italy,43,12,2020-03-13,1266,439,17660,5198
NA,Italy,43,12,2020-03-14,1441,175,21157,3497
NA,Italy,43,12,2020-03-15,1809,368,24747,3590
NA,Italy,43,12,2020-03-16,2158,349,27980,3233
NA,Italy,43,12,2020-03-17,2503,345,31506,3526
NA,Italy,43,12,2020-03-18,2978,475,35713,4207
NA,Italy,43,12,2020-03-19,3405,427,41035,5322
NA,Italy,43,12,2020-03-20,4032,627,47021,5986
NA,Italy,43,12,2020-03-21,4825,793,53578,6557
NA,Italy,43,12,2020-03-22,5476,651,59138,5560
NA,Italy,43,12,2020-03-23,6077,601,63927,4789
NA,Italy,43,12,2020-03-24,6820,743,69176,5249
NA,Italy,43,12,2020-03-25,7503,683,74386,5210
NA,Italy,43,12,2020-03-26,8215,712,80589,6203
NA,Italy,43,12,2020-03-27,9134,919,86498,5909
NA,Italy,43,12,2020-03-28,10023,889,92472,5974
NA,Italy,43,12,2020-03-29,10779,756,97689,5217
NA,Italy,43,12,2020-03-30,11591,812,101739,4050
NA,Italy,43,12,2020-03-31,12428,837,105792,4053
NA,Italy,43,12,2020-04-01,13155,727,110574,4782
NA,Italy,43,12,2020-04-02,13915,760,115242,4668
NA,Italy,43,12,2020-04-03,14681,766,119827,4585
NA,Italy,43,12,2020-04-04,15362,681,124632,4805
NA,Italy,43,12,2020-04-05,15887,525,128948,4316
NA,Jamaica,18.1096,-77.2975,2020-01-22,0,0,0,0
NA,Jamaica,18.1096,-77.2975,2020-01-23,0,0,0,0
NA,Jamaica,18.1096,-77.2975,2020-01-24,0,0,0,0
NA,Jamaica,18.1096,-77.2975,2020-01-25,0,0,0,0
NA,Jamaica,18.1096,-77.2975,2020-01-26,0,0,0,0
NA,Jamaica,18.1096,-77.2975,2020-01-27,0,0,0,0
NA,Jamaica,18.1096,-77.2975,2020-01-28,0,0,0,0
NA,Jamaica,18.1096,-77.2975,2020-01-29,0,0,0,0
NA,Jamaica,18.1096,-77.2975,2020-01-30,0,0,0,0
NA,Jamaica,18.1096,-77.2975,2020-01-31,0,0,0,0
NA,Jamaica,18.1096,-77.2975,2020-02-01,0,0,0,0
NA,Jamaica,18.1096,-77.2975,2020-02-02,0,0,0,0
NA,Jamaica,18.1096,-77.2975,2020-02-03,0,0,0,0
NA,Jamaica,18.1096,-77.2975,2020-02-04,0,0,0,0
NA,Jamaica,18.1096,-77.2975,2020-02-05,0,0,0,0
NA,Jamaica,18.1096,-77.2975,2020-02-06,0,0,0,0
NA,Jamaica,18.1096,-77.2975,2020-02-07,0,0,0,0
NA,Jamaica,18.1096,-77.2975,2020-02-08,0,0,0,0
NA,Jamaica,18.1096,-77.2975,2020-02-09,0,0,0,0
NA,Jamaica,18.1096,-77.2975,2020-02-10,0,0,0,0
NA,Jamaica,18.1096,-77.2975,2020-02-11,0,0,0,0
NA,Jamaica,18.1096,-77.2975,2020-02-12,0,0,0,0
NA,Jamaica,18.1096,-77.2975,2020-02-13,0,0,0,0
NA,Jamaica,18.1096,-77.2975,2020-02-14,0,0,0,0
NA,Jamaica,18.1096,-77.2975,2020-02-15,0,0,0,0
NA,Jamaica,18.1096,-77.2975,2020-02-16,0,0,0,0
NA,Jamaica,18.1096,-77.2975,2020-02-17,0,0,0,0
NA,Jamaica,18.1096,-77.2975,2020-02-18,0,0,0,0
NA,Jamaica,18.1096,-77.2975,2020-02-19,0,0,0,0
NA,Jamaica,18.1096,-77.2975,2020-02-20,0,0,0,0
NA,Jamaica,18.1096,-77.2975,2020-02-21,0,0,0,0
NA,Jamaica,18.1096,-77.2975,2020-02-22,0,0,0,0
NA,Jamaica,18.1096,-77.2975,2020-02-23,0,0,0,0
NA,Jamaica,18.1096,-77.2975,2020-02-24,0,0,0,0
NA,Jamaica,18.1096,-77.2975,2020-02-25,0,0,0,0
NA,Jamaica,18.1096,-77.2975,2020-02-26,0,0,0,0
NA,Jamaica,18.1096,-77.2975,2020-02-27,0,0,0,0
NA,Jamaica,18.1096,-77.2975,2020-02-28,0,0,0,0
NA,Jamaica,18.1096,-77.2975,2020-02-29,0,0,0,0
NA,Jamaica,18.1096,-77.2975,2020-03-01,0,0,0,0
NA,Jamaica,18.1096,-77.2975,2020-03-02,0,0,0,0
NA,Jamaica,18.1096,-77.2975,2020-03-03,0,0,0,0
NA,Jamaica,18.1096,-77.2975,2020-03-04,0,0,0,0
NA,Jamaica,18.1096,-77.2975,2020-03-05,0,0,0,0
NA,Jamaica,18.1096,-77.2975,2020-03-06,0,0,0,0
NA,Jamaica,18.1096,-77.2975,2020-03-07,0,0,0,0
NA,Jamaica,18.1096,-77.2975,2020-03-08,0,0,0,0
NA,Jamaica,18.1096,-77.2975,2020-03-09,0,0,0,0
NA,Jamaica,18.1096,-77.2975,2020-03-10,0,0,0,0
NA,Jamaica,18.1096,-77.2975,2020-03-11,0,0,1,1
NA,Jamaica,18.1096,-77.2975,2020-03-12,0,0,2,1
NA,Jamaica,18.1096,-77.2975,2020-03-13,0,0,8,6
NA,Jamaica,18.1096,-77.2975,2020-03-14,0,0,8,0
NA,Jamaica,18.1096,-77.2975,2020-03-15,0,0,10,2
NA,Jamaica,18.1096,-77.2975,2020-03-16,0,0,10,0
NA,Jamaica,18.1096,-77.2975,2020-03-17,0,0,12,2
NA,Jamaica,18.1096,-77.2975,2020-03-18,0,0,13,1
NA,Jamaica,18.1096,-77.2975,2020-03-19,1,1,15,2
NA,Jamaica,18.1096,-77.2975,2020-03-20,1,0,16,1
NA,Jamaica,18.1096,-77.2975,2020-03-21,1,0,16,0
NA,Jamaica,18.1096,-77.2975,2020-03-22,1,0,19,3
NA,Jamaica,18.1096,-77.2975,2020-03-23,1,0,19,0
NA,Jamaica,18.1096,-77.2975,2020-03-24,1,0,21,2
NA,Jamaica,18.1096,-77.2975,2020-03-25,1,0,26,5
NA,Jamaica,18.1096,-77.2975,2020-03-26,1,0,26,0
NA,Jamaica,18.1096,-77.2975,2020-03-27,1,0,26,0
NA,Jamaica,18.1096,-77.2975,2020-03-28,1,0,30,4
NA,Jamaica,18.1096,-77.2975,2020-03-29,1,0,32,2
NA,Jamaica,18.1096,-77.2975,2020-03-30,1,0,36,4
NA,Jamaica,18.1096,-77.2975,2020-03-31,1,0,36,0
NA,Jamaica,18.1096,-77.2975,2020-04-01,3,2,44,8
NA,Jamaica,18.1096,-77.2975,2020-04-02,3,0,47,3
NA,Jamaica,18.1096,-77.2975,2020-04-03,3,0,47,0
NA,Jamaica,18.1096,-77.2975,2020-04-04,3,0,53,6
NA,Jamaica,18.1096,-77.2975,2020-04-05,3,0,58,5
NA,Japan,36,138,2020-01-22,0,0,2,0
NA,Japan,36,138,2020-01-23,0,0,2,0
NA,Japan,36,138,2020-01-24,0,0,2,0
NA,Japan,36,138,2020-01-25,0,0,2,0
NA,Japan,36,138,2020-01-26,0,0,4,2
NA,Japan,36,138,2020-01-27,0,0,4,0
NA,Japan,36,138,2020-01-28,0,0,7,3
NA,Japan,36,138,2020-01-29,0,0,7,0
NA,Japan,36,138,2020-01-30,0,0,11,4
NA,Japan,36,138,2020-01-31,0,0,15,4
NA,Japan,36,138,2020-02-01,0,0,20,5
NA,Japan,36,138,2020-02-02,0,0,20,0
NA,Japan,36,138,2020-02-03,0,0,20,0
NA,Japan,36,138,2020-02-04,0,0,22,2
NA,Japan,36,138,2020-02-05,0,0,22,0
NA,Japan,36,138,2020-02-06,0,0,22,0
NA,Japan,36,138,2020-02-07,0,0,25,3
NA,Japan,36,138,2020-02-08,0,0,25,0
NA,Japan,36,138,2020-02-09,0,0,26,1
NA,Japan,36,138,2020-02-10,0,0,26,0
NA,Japan,36,138,2020-02-11,0,0,26,0
NA,Japan,36,138,2020-02-12,0,0,28,2
NA,Japan,36,138,2020-02-13,1,1,28,0
NA,Japan,36,138,2020-02-14,1,0,29,1
NA,Japan,36,138,2020-02-15,1,0,43,14
NA,Japan,36,138,2020-02-16,1,0,59,16
NA,Japan,36,138,2020-02-17,1,0,66,7
NA,Japan,36,138,2020-02-18,1,0,74,8
NA,Japan,36,138,2020-02-19,1,0,84,10
NA,Japan,36,138,2020-02-20,1,0,94,10
NA,Japan,36,138,2020-02-21,1,0,105,11
NA,Japan,36,138,2020-02-22,1,0,122,17
NA,Japan,36,138,2020-02-23,1,0,147,25
NA,Japan,36,138,2020-02-24,1,0,159,12
NA,Japan,36,138,2020-02-25,1,0,170,11
NA,Japan,36,138,2020-02-26,2,1,189,19
NA,Japan,36,138,2020-02-27,4,2,214,25
NA,Japan,36,138,2020-02-28,4,0,228,14
NA,Japan,36,138,2020-02-29,5,1,241,13
NA,Japan,36,138,2020-03-01,6,1,256,15
NA,Japan,36,138,2020-03-02,6,0,274,18
NA,Japan,36,138,2020-03-03,6,0,293,19
NA,Japan,36,138,2020-03-04,6,0,331,38
NA,Japan,36,138,2020-03-05,6,0,360,29
NA,Japan,36,138,2020-03-06,6,0,420,60
NA,Japan,36,138,2020-03-07,6,0,461,41
NA,Japan,36,138,2020-03-08,6,0,502,41
NA,Japan,36,138,2020-03-09,10,4,511,9
NA,Japan,36,138,2020-03-10,10,0,581,70
NA,Japan,36,138,2020-03-11,15,5,639,58
NA,Japan,36,138,2020-03-12,16,1,639,0
NA,Japan,36,138,2020-03-13,19,3,701,62
NA,Japan,36,138,2020-03-14,22,3,773,72
NA,Japan,36,138,2020-03-15,22,0,839,66
NA,Japan,36,138,2020-03-16,27,5,839,0
NA,Japan,36,138,2020-03-17,29,2,878,39
NA,Japan,36,138,2020-03-18,29,0,889,11
NA,Japan,36,138,2020-03-19,29,0,924,35
NA,Japan,36,138,2020-03-20,33,4,963,39
NA,Japan,36,138,2020-03-21,35,2,1007,44
NA,Japan,36,138,2020-03-22,41,6,1101,94
NA,Japan,36,138,2020-03-23,42,1,1128,27
NA,Japan,36,138,2020-03-24,43,1,1193,65
NA,Japan,36,138,2020-03-25,45,2,1307,114
NA,Japan,36,138,2020-03-26,47,2,1387,80
NA,Japan,36,138,2020-03-27,49,2,1468,81
NA,Japan,36,138,2020-03-28,52,3,1693,225
NA,Japan,36,138,2020-03-29,54,2,1866,173
NA,Japan,36,138,2020-03-30,54,0,1866,0
NA,Japan,36,138,2020-03-31,56,2,1953,87
NA,Japan,36,138,2020-04-01,57,1,2178,225
NA,Japan,36,138,2020-04-02,62,5,2495,317
NA,Japan,36,138,2020-04-03,63,1,2617,122
NA,Japan,36,138,2020-04-04,77,14,3139,522
NA,Japan,36,138,2020-04-05,77,0,3139,0
NA,Jordan,31.24,36.51,2020-01-22,0,0,0,0
NA,Jordan,31.24,36.51,2020-01-23,0,0,0,0
NA,Jordan,31.24,36.51,2020-01-24,0,0,0,0
NA,Jordan,31.24,36.51,2020-01-25,0,0,0,0
NA,Jordan,31.24,36.51,2020-01-26,0,0,0,0
NA,Jordan,31.24,36.51,2020-01-27,0,0,0,0
NA,Jordan,31.24,36.51,2020-01-28,0,0,0,0
NA,Jordan,31.24,36.51,2020-01-29,0,0,0,0
NA,Jordan,31.24,36.51,2020-01-30,0,0,0,0
NA,Jordan,31.24,36.51,2020-01-31,0,0,0,0
NA,Jordan,31.24,36.51,2020-02-01,0,0,0,0
NA,Jordan,31.24,36.51,2020-02-02,0,0,0,0
NA,Jordan,31.24,36.51,2020-02-03,0,0,0,0
NA,Jordan,31.24,36.51,2020-02-04,0,0,0,0
NA,Jordan,31.24,36.51,2020-02-05,0,0,0,0
NA,Jordan,31.24,36.51,2020-02-06,0,0,0,0
NA,Jordan,31.24,36.51,2020-02-07,0,0,0,0
NA,Jordan,31.24,36.51,2020-02-08,0,0,0,0
NA,Jordan,31.24,36.51,2020-02-09,0,0,0,0
NA,Jordan,31.24,36.51,2020-02-10,0,0,0,0
NA,Jordan,31.24,36.51,2020-02-11,0,0,0,0
NA,Jordan,31.24,36.51,2020-02-12,0,0,0,0
NA,Jordan,31.24,36.51,2020-02-13,0,0,0,0
NA,Jordan,31.24,36.51,2020-02-14,0,0,0,0
NA,Jordan,31.24,36.51,2020-02-15,0,0,0,0
NA,Jordan,31.24,36.51,2020-02-16,0,0,0,0
NA,Jordan,31.24,36.51,2020-02-17,0,0,0,0
NA,Jordan,31.24,36.51,2020-02-18,0,0,0,0
NA,Jordan,31.24,36.51,2020-02-19,0,0,0,0
NA,Jordan,31.24,36.51,2020-02-20,0,0,0,0
NA,Jordan,31.24,36.51,2020-02-21,0,0,0,0
NA,Jordan,31.24,36.51,2020-02-22,0,0,0,0
NA,Jordan,31.24,36.51,2020-02-23,0,0,0,0
NA,Jordan,31.24,36.51,2020-02-24,0,0,0,0
NA,Jordan,31.24,36.51,2020-02-25,0,0,0,0
NA,Jordan,31.24,36.51,2020-02-26,0,0,0,0
NA,Jordan,31.24,36.51,2020-02-27,0,0,0,0
NA,Jordan,31.24,36.51,2020-02-28,0,0,0,0
NA,Jordan,31.24,36.51,2020-02-29,0,0,0,0
NA,Jordan,31.24,36.51,2020-03-01,0,0,0,0
NA,Jordan,31.24,36.51,2020-03-02,0,0,0,0
NA,Jordan,31.24,36.51,2020-03-03,0,0,1,1
NA,Jordan,31.24,36.51,2020-03-04,0,0,1,0
NA,Jordan,31.24,36.51,2020-03-05,0,0,1,0
NA,Jordan,31.24,36.51,2020-03-06,0,0,1,0
NA,Jordan,31.24,36.51,2020-03-07,0,0,1,0
NA,Jordan,31.24,36.51,2020-03-08,0,0,1,0
NA,Jordan,31.24,36.51,2020-03-09,0,0,1,0
NA,Jordan,31.24,36.51,2020-03-10,0,0,1,0
NA,Jordan,31.24,36.51,2020-03-11,0,0,1,0
NA,Jordan,31.24,36.51,2020-03-12,0,0,1,0
NA,Jordan,31.24,36.51,2020-03-13,0,0,1,0
NA,Jordan,31.24,36.51,2020-03-14,0,0,1,0
NA,Jordan,31.24,36.51,2020-03-15,0,0,8,7
NA,Jordan,31.24,36.51,2020-03-16,0,0,17,9
NA,Jordan,31.24,36.51,2020-03-17,0,0,34,17
NA,Jordan,31.24,36.51,2020-03-18,0,0,52,18
NA,Jordan,31.24,36.51,2020-03-19,0,0,69,17
NA,Jordan,31.24,36.51,2020-03-20,0,0,85,16
NA,Jordan,31.24,36.51,2020-03-21,0,0,85,0
NA,Jordan,31.24,36.51,2020-03-22,0,0,112,27
NA,Jordan,31.24,36.51,2020-03-23,0,0,127,15
NA,Jordan,31.24,36.51,2020-03-24,0,0,154,27
NA,Jordan,31.24,36.51,2020-03-25,0,0,172,18
NA,Jordan,31.24,36.51,2020-03-26,0,0,212,40
NA,Jordan,31.24,36.51,2020-03-27,1,1,235,23
NA,Jordan,31.24,36.51,2020-03-28,1,0,246,11
NA,Jordan,31.24,36.51,2020-03-29,3,2,259,13
NA,Jordan,31.24,36.51,2020-03-30,5,2,268,9
NA,Jordan,31.24,36.51,2020-03-31,5,0,274,6
NA,Jordan,31.24,36.51,2020-04-01,5,0,278,4
NA,Jordan,31.24,36.51,2020-04-02,5,0,299,21
NA,Jordan,31.24,36.51,2020-04-03,5,0,310,11
NA,Jordan,31.24,36.51,2020-04-04,5,0,323,13
NA,Jordan,31.24,36.51,2020-04-05,5,0,345,22
NA,Kazakhstan,48.0196,66.9237,2020-01-22,0,0,0,0
NA,Kazakhstan,48.0196,66.9237,2020-01-23,0,0,0,0
NA,Kazakhstan,48.0196,66.9237,2020-01-24,0,0,0,0
NA,Kazakhstan,48.0196,66.9237,2020-01-25,0,0,0,0
NA,Kazakhstan,48.0196,66.9237,2020-01-26,0,0,0,0
NA,Kazakhstan,48.0196,66.9237,2020-01-27,0,0,0,0
NA,Kazakhstan,48.0196,66.9237,2020-01-28,0,0,0,0
NA,Kazakhstan,48.0196,66.9237,2020-01-29,0,0,0,0
NA,Kazakhstan,48.0196,66.9237,2020-01-30,0,0,0,0
NA,Kazakhstan,48.0196,66.9237,2020-01-31,0,0,0,0
NA,Kazakhstan,48.0196,66.9237,2020-02-01,0,0,0,0
NA,Kazakhstan,48.0196,66.9237,2020-02-02,0,0,0,0
NA,Kazakhstan,48.0196,66.9237,2020-02-03,0,0,0,0
NA,Kazakhstan,48.0196,66.9237,2020-02-04,0,0,0,0
NA,Kazakhstan,48.0196,66.9237,2020-02-05,0,0,0,0
NA,Kazakhstan,48.0196,66.9237,2020-02-06,0,0,0,0
NA,Kazakhstan,48.0196,66.9237,2020-02-07,0,0,0,0
NA,Kazakhstan,48.0196,66.9237,2020-02-08,0,0,0,0
NA,Kazakhstan,48.0196,66.9237,2020-02-09,0,0,0,0
NA,Kazakhstan,48.0196,66.9237,2020-02-10,0,0,0,0
NA,Kazakhstan,48.0196,66.9237,2020-02-11,0,0,0,0
NA,Kazakhstan,48.0196,66.9237,2020-02-12,0,0,0,0
NA,Kazakhstan,48.0196,66.9237,2020-02-13,0,0,0,0
NA,Kazakhstan,48.0196,66.9237,2020-02-14,0,0,0,0
NA,Kazakhstan,48.0196,66.9237,2020-02-15,0,0,0,0
NA,Kazakhstan,48.0196,66.9237,2020-02-16,0,0,0,0
NA,Kazakhstan,48.0196,66.9237,2020-02-17,0,0,0,0
NA,Kazakhstan,48.0196,66.9237,2020-02-18,0,0,0,0
NA,Kazakhstan,48.0196,66.9237,2020-02-19,0,0,0,0
NA,Kazakhstan,48.0196,66.9237,2020-02-20,0,0,0,0
NA,Kazakhstan,48.0196,66.9237,2020-02-21,0,0,0,0
NA,Kazakhstan,48.0196,66.9237,2020-02-22,0,0,0,0
NA,Kazakhstan,48.0196,66.9237,2020-02-23,0,0,0,0
NA,Kazakhstan,48.0196,66.9237,2020-02-24,0,0,0,0
NA,Kazakhstan,48.0196,66.9237,2020-02-25,0,0,0,0
NA,Kazakhstan,48.0196,66.9237,2020-02-26,0,0,0,0
NA,Kazakhstan,48.0196,66.9237,2020-02-27,0,0,0,0
NA,Kazakhstan,48.0196,66.9237,2020-02-28,0,0,0,0
NA,Kazakhstan,48.0196,66.9237,2020-02-29,0,0,0,0
NA,Kazakhstan,48.0196,66.9237,2020-03-01,0,0,0,0
NA,Kazakhstan,48.0196,66.9237,2020-03-02,0,0,0,0
NA,Kazakhstan,48.0196,66.9237,2020-03-03,0,0,0,0
NA,Kazakhstan,48.0196,66.9237,2020-03-04,0,0,0,0
NA,Kazakhstan,48.0196,66.9237,2020-03-05,0,0,0,0
NA,Kazakhstan,48.0196,66.9237,2020-03-06,0,0,0,0
NA,Kazakhstan,48.0196,66.9237,2020-03-07,0,0,0,0
NA,Kazakhstan,48.0196,66.9237,2020-03-08,0,0,0,0
NA,Kazakhstan,48.0196,66.9237,2020-03-09,0,0,0,0
NA,Kazakhstan,48.0196,66.9237,2020-03-10,0,0,0,0
NA,Kazakhstan,48.0196,66.9237,2020-03-11,0,0,0,0
NA,Kazakhstan,48.0196,66.9237,2020-03-12,0,0,0,0
NA,Kazakhstan,48.0196,66.9237,2020-03-13,0,0,4,4
NA,Kazakhstan,48.0196,66.9237,2020-03-14,0,0,6,2
NA,Kazakhstan,48.0196,66.9237,2020-03-15,0,0,9,3
NA,Kazakhstan,48.0196,66.9237,2020-03-16,0,0,10,1
NA,Kazakhstan,48.0196,66.9237,2020-03-17,0,0,33,23
NA,Kazakhstan,48.0196,66.9237,2020-03-18,0,0,35,2
NA,Kazakhstan,48.0196,66.9237,2020-03-19,0,0,44,9
NA,Kazakhstan,48.0196,66.9237,2020-03-20,3,3,49,5
NA,Kazakhstan,48.0196,66.9237,2020-03-21,0,-3,53,4
NA,Kazakhstan,48.0196,66.9237,2020-03-22,0,0,60,7
NA,Kazakhstan,48.0196,66.9237,2020-03-23,0,0,62,2
NA,Kazakhstan,48.0196,66.9237,2020-03-24,0,0,72,10
NA,Kazakhstan,48.0196,66.9237,2020-03-25,0,0,81,9
NA,Kazakhstan,48.0196,66.9237,2020-03-26,1,1,111,30
NA,Kazakhstan,48.0196,66.9237,2020-03-27,1,0,150,39
NA,Kazakhstan,48.0196,66.9237,2020-03-28,1,0,228,78
NA,Kazakhstan,48.0196,66.9237,2020-03-29,1,0,284,56
NA,Kazakhstan,48.0196,66.9237,2020-03-30,1,0,302,18
NA,Kazakhstan,48.0196,66.9237,2020-03-31,2,1,343,41
NA,Kazakhstan,48.0196,66.9237,2020-04-01,3,1,380,37
NA,Kazakhstan,48.0196,66.9237,2020-04-02,3,0,435,55
NA,Kazakhstan,48.0196,66.9237,2020-04-03,6,3,464,29
NA,Kazakhstan,48.0196,66.9237,2020-04-04,5,-1,531,67
NA,Kazakhstan,48.0196,66.9237,2020-04-05,6,1,584,53
NA,Kenya,-0.0236,37.9062,2020-01-22,0,0,0,0
NA,Kenya,-0.0236,37.9062,2020-01-23,0,0,0,0
NA,Kenya,-0.0236,37.9062,2020-01-24,0,0,0,0
NA,Kenya,-0.0236,37.9062,2020-01-25,0,0,0,0
NA,Kenya,-0.0236,37.9062,2020-01-26,0,0,0,0
NA,Kenya,-0.0236,37.9062,2020-01-27,0,0,0,0
NA,Kenya,-0.0236,37.9062,2020-01-28,0,0,0,0
NA,Kenya,-0.0236,37.9062,2020-01-29,0,0,0,0
NA,Kenya,-0.0236,37.9062,2020-01-30,0,0,0,0
NA,Kenya,-0.0236,37.9062,2020-01-31,0,0,0,0
NA,Kenya,-0.0236,37.9062,2020-02-01,0,0,0,0
NA,Kenya,-0.0236,37.9062,2020-02-02,0,0,0,0
NA,Kenya,-0.0236,37.9062,2020-02-03,0,0,0,0
NA,Kenya,-0.0236,37.9062,2020-02-04,0,0,0,0
NA,Kenya,-0.0236,37.9062,2020-02-05,0,0,0,0
NA,Kenya,-0.0236,37.9062,2020-02-06,0,0,0,0
NA,Kenya,-0.0236,37.9062,2020-02-07,0,0,0,0
NA,Kenya,-0.0236,37.9062,2020-02-08,0,0,0,0
NA,Kenya,-0.0236,37.9062,2020-02-09,0,0,0,0
NA,Kenya,-0.0236,37.9062,2020-02-10,0,0,0,0
NA,Kenya,-0.0236,37.9062,2020-02-11,0,0,0,0
NA,Kenya,-0.0236,37.9062,2020-02-12,0,0,0,0
NA,Kenya,-0.0236,37.9062,2020-02-13,0,0,0,0
NA,Kenya,-0.0236,37.9062,2020-02-14,0,0,0,0
NA,Kenya,-0.0236,37.9062,2020-02-15,0,0,0,0
NA,Kenya,-0.0236,37.9062,2020-02-16,0,0,0,0
NA,Kenya,-0.0236,37.9062,2020-02-17,0,0,0,0
NA,Kenya,-0.0236,37.9062,2020-02-18,0,0,0,0
NA,Kenya,-0.0236,37.9062,2020-02-19,0,0,0,0
NA,Kenya,-0.0236,37.9062,2020-02-20,0,0,0,0
NA,Kenya,-0.0236,37.9062,2020-02-21,0,0,0,0
NA,Kenya,-0.0236,37.9062,2020-02-22,0,0,0,0
NA,Kenya,-0.0236,37.9062,2020-02-23,0,0,0,0
NA,Kenya,-0.0236,37.9062,2020-02-24,0,0,0,0
NA,Kenya,-0.0236,37.9062,2020-02-25,0,0,0,0
NA,Kenya,-0.0236,37.9062,2020-02-26,0,0,0,0
NA,Kenya,-0.0236,37.9062,2020-02-27,0,0,0,0
NA,Kenya,-0.0236,37.9062,2020-02-28,0,0,0,0
NA,Kenya,-0.0236,37.9062,2020-02-29,0,0,0,0
NA,Kenya,-0.0236,37.9062,2020-03-01,0,0,0,0
NA,Kenya,-0.0236,37.9062,2020-03-02,0,0,0,0
NA,Kenya,-0.0236,37.9062,2020-03-03,0,0,0,0
NA,Kenya,-0.0236,37.9062,2020-03-04,0,0,0,0
NA,Kenya,-0.0236,37.9062,2020-03-05,0,0,0,0
NA,Kenya,-0.0236,37.9062,2020-03-06,0,0,0,0
NA,Kenya,-0.0236,37.9062,2020-03-07,0,0,0,0
NA,Kenya,-0.0236,37.9062,2020-03-08,0,0,0,0
NA,Kenya,-0.0236,37.9062,2020-03-09,0,0,0,0
NA,Kenya,-0.0236,37.9062,2020-03-10,0,0,0,0
NA,Kenya,-0.0236,37.9062,2020-03-11,0,0,0,0
NA,Kenya,-0.0236,37.9062,2020-03-12,0,0,0,0
NA,Kenya,-0.0236,37.9062,2020-03-13,0,0,1,1
NA,Kenya,-0.0236,37.9062,2020-03-14,0,0,1,0
NA,Kenya,-0.0236,37.9062,2020-03-15,0,0,3,2
NA,Kenya,-0.0236,37.9062,2020-03-16,0,0,3,0
NA,Kenya,-0.0236,37.9062,2020-03-17,0,0,3,0
NA,Kenya,-0.0236,37.9062,2020-03-18,0,0,3,0
NA,Kenya,-0.0236,37.9062,2020-03-19,0,0,7,4
NA,Kenya,-0.0236,37.9062,2020-03-20,0,0,7,0
NA,Kenya,-0.0236,37.9062,2020-03-21,0,0,7,0
NA,Kenya,-0.0236,37.9062,2020-03-22,0,0,15,8
NA,Kenya,-0.0236,37.9062,2020-03-23,0,0,16,1
NA,Kenya,-0.0236,37.9062,2020-03-24,0,0,25,9
NA,Kenya,-0.0236,37.9062,2020-03-25,0,0,28,3
NA,Kenya,-0.0236,37.9062,2020-03-26,1,1,31,3
NA,Kenya,-0.0236,37.9062,2020-03-27,1,0,31,0
NA,Kenya,-0.0236,37.9062,2020-03-28,1,0,38,7
NA,Kenya,-0.0236,37.9062,2020-03-29,1,0,42,4
NA,Kenya,-0.0236,37.9062,2020-03-30,1,0,50,8
NA,Kenya,-0.0236,37.9062,2020-03-31,1,0,59,9
NA,Kenya,-0.0236,37.9062,2020-04-01,1,0,81,22
NA,Kenya,-0.0236,37.9062,2020-04-02,3,2,110,29
NA,Kenya,-0.0236,37.9062,2020-04-03,4,1,122,12
NA,Kenya,-0.0236,37.9062,2020-04-04,4,0,126,4
NA,Kenya,-0.0236,37.9062,2020-04-05,4,0,142,16
NA,"Korea, South",36,128,2020-01-22,0,0,1,0
NA,"Korea, South",36,128,2020-01-23,0,0,1,0
NA,"Korea, South",36,128,2020-01-24,0,0,2,1
NA,"Korea, South",36,128,2020-01-25,0,0,2,0
NA,"Korea, South",36,128,2020-01-26,0,0,3,1
NA,"Korea, South",36,128,2020-01-27,0,0,4,1
NA,"Korea, South",36,128,2020-01-28,0,0,4,0
NA,"Korea, South",36,128,2020-01-29,0,0,4,0
NA,"Korea, South",36,128,2020-01-30,0,0,4,0
NA,"Korea, South",36,128,2020-01-31,0,0,11,7
NA,"Korea, South",36,128,2020-02-01,0,0,12,1
NA,"Korea, South",36,128,2020-02-02,0,0,15,3
NA,"Korea, South",36,128,2020-02-03,0,0,15,0
NA,"Korea, South",36,128,2020-02-04,0,0,16,1
NA,"Korea, South",36,128,2020-02-05,0,0,19,3
NA,"Korea, South",36,128,2020-02-06,0,0,23,4
NA,"Korea, South",36,128,2020-02-07,0,0,24,1
NA,"Korea, South",36,128,2020-02-08,0,0,24,0
NA,"Korea, South",36,128,2020-02-09,0,0,25,1
NA,"Korea, South",36,128,2020-02-10,0,0,27,2
NA,"Korea, South",36,128,2020-02-11,0,0,28,1
NA,"Korea, South",36,128,2020-02-12,0,0,28,0
NA,"Korea, South",36,128,2020-02-13,0,0,28,0
NA,"Korea, South",36,128,2020-02-14,0,0,28,0
NA,"Korea, South",36,128,2020-02-15,0,0,28,0
NA,"Korea, South",36,128,2020-02-16,0,0,29,1
